File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y,Representative
346440,Queenscoat,call,B,07:00,01/06/2011,36,147,
345891,Queenscoat,call,B,07:00,04/06/2008,68,160,
345890,Queenscoat,song,B,07:00,03/31/2011,39,100,
343363,Queenscoat,song,B,12:17,05/23/2016,58,150,
343361,Queenscoat,song,B,12:05,05/23/2016,56,139,
340978,Queenscoat,call,B,08:12,10/21/2016,50,141,
339613,Queenscoat,call,B,11:30,10/12/2016,59,135,
336309,Queenscoat,call,B,07:43,09/26/2016,63,146,
336047,Queenscoat,call,B,13:30,04/09/2016,105,96,
330677,Queenscoat,call,B,12:00,07/29/2016,44,111,
324350,Queenscoat,song,B,07:30,05/09/2016,43,108,
320626,Queenscoat,call,B,06:30,05/07/2016,46,103,
320585,Queenscoat,call,B,05:30,06/03/2016,42,109,
320584,Queenscoat,call,B,05:30,06/03/2016,70,114,
315730,Queenscoat,song,B,07:30,05/07/2016,44,100,
312552,Queenscoat,song,B,12:10,06/14/2015,68,93,
312317,Queenscoat,"call, song",B,06:00,04/14/2016,68,92,
308555,Queenscoat,call,B,07:10,03/17/2016,59,91,
308010,Queenscoat,song,B,17:48,03/16/2016,43,110,
302241,Queenscoat,call,B,08:00,01/15/2016,74,93,
297166,Queenscoat,call,B,11:00,12/24/2015,52,98,
294680,Queenscoat,song,B,17:17,06/19/2015,68,156,
293128,Queenscoat,call,B,09:30,11/29/2015,25,104,
286198,Queenscoat,song,B,10:30,06/01/2015,144,122,
281366,Queenscoat,call,B,12:30,01/07/2007,60,143,
278524,Queenscoat,call,B,08:00,09/10/2015,54,156,
277902,Queenscoat,call,B,09:30,03/01/2010,31,111,
267572,Queenscoat,"call, song",B,08:00,05/18/2015,34,128,
267571,Queenscoat,"call, song",B,08:00,05/18/2015,75,94,
267570,Queenscoat,"call, song",B,08:00,05/18/2015,68,92,
267569,Queenscoat,"call, song",B,08:00,05/18/2015,57,140,
267568,Queenscoat,"call, song",B,07:30,05/21/2015,43,94,
266053,Queenscoat,"call, song",B,10:00,05/29/2015,72,156,
263131,Queenscoat,song,B,18:00,07/05/2015,61,156,
263097,Queenscoat,call,B,15:00,07/05/2015,52,144,
256926,Queenscoat,call,B,13:30,07/04/2015,49,154,
256836,Queenscoat,song,B,10:30,07/04/2015,40,109,
256835,Queenscoat,song,B,10:30,07/04/2015,53,156,
253987,Queenscoat,song,B,18:30,04/29/2015,55,150,
252529,Queenscoat,song,B,05:30,06/13/2015,55,152,
252528,Queenscoat,song,B,05:30,06/13/2015,50,142,
252517,Queenscoat,call,B,??:??,06/06/2015,40,121,
235140,Queenscoat,call,B,13:30,04/05/2015,69,94,
235139,Queenscoat,song,B,13:30,04/05/2015,53,145,
235138,Queenscoat,song,B,13:30,04/05/2015,66,139,
233225,Queenscoat,call,B,??:??,05/22/2007,41,107,
217213,Queenscoat,call,B,07:26,03/13/2015,70,94,
215352,Queenscoat,call,B,11:22,12/23/2014,72,95,
212201,Queenscoat,call,B,18:00,12/18/2014,67,105,
204542,Queenscoat,call,B,10:00,10/07/2014,40,125,
202883,Queenscoat,call,B,09:00,11/16/2014,44,106,
202832,Queenscoat,call,B,10:15,11/16/2014,65,163,
202788,Queenscoat,call,B,09:30,10/29/2014,33,101,
201555,Queenscoat,call,B,07:00,11/05/2014,134,108,
201554,Queenscoat,call,B,07:00,11/05/2014,30,140,
200644,Queenscoat,call,B,07:00,11/01/2014,62,153,
198100,Queenscoat,call,B,12:00,10/04/2014,66,135,
197348,Queenscoat,call,B,07:00,10/01/2014,57,151,
193373,Queenscoat,call,B,08:00,05/15/2010,42,110,
192991,Queenscoat,call,B,06:30,08/26/2014,42,106,
192373,Queenscoat,call,B,06:00,08/23/2014,27,157,
192123,Queenscoat,call,B,08:00,06/15/2014,52,125,
191795,Queenscoat,call,B,07:00,04/03/2014,57,130,
191357,Queenscoat,song,B,06:30,05/13/2014,51,158,
191350,Queenscoat,song,B,06:30,05/12/2014,51,110,
190993,Queenscoat,call,B,06:30,05/07/2014,52,93,
190268,Queenscoat,call,B,07:00,06/06/2014,44,101,
190178,Queenscoat,call,B,20:49,07/28/2014,63,159,
189400,Queenscoat,call,B,12:00,07/16/2014,53,153,
186703,Queenscoat,call,B,10:00,07/13/2014,63,157,
184261,Queenscoat,call,B,06:30,05/15/2014,41,108,
183993,Queenscoat,"call, song",B,12:00,05/14/2014,72,148,
183992,Queenscoat,"call, song",B,12:00,05/14/2014,66,145,
183989,Queenscoat,"call, song",B,12:00,05/14/2014,54,154,
182779,Queenscoat,call,B,09:00,04/30/2014,67,93,
175914,Queenscoat,song,B,12:30,04/20/2014,63,93,
170722,Queenscoat,call,B,08:00,03/12/2013,68,104,
162614,Queenscoat,call,B,07:05,05/29/2013,46,106,
161935,Queenscoat,song,B,11:00,05/31/1993,51,158,
146032,Queenscoat,song,B,07:00,06/14/2013,47,147,
142809,Queenscoat,call,B,17:00,04/18/2007,55,38,
139418,Queenscoat,call,B,09:00,05/26/2009,51,99,
135337,Queenscoat,song,B,10:30,05/25/2013,70,164,
134897,Queenscoat,call,B,07:30,05/01/2013,45,114,
131295,Queenscoat,call,B,06:30,04/19/2013,66,164,
124685,Queenscoat,call,B,18:30,09/15/2010,39,115,
124684,Queenscoat,call,B,07:11,09/12/2010,71,160,
110810,Queenscoat,call,B,??:??,10/06/2012,46,116,
110075,Queenscoat,song,B,06:00,05/22/2012,68,95,
110074,Queenscoat,song,B,05:45,05/20/2012,66,78,
101851,Queenscoat,song,B,12:00,05/15/2012,60,142,
98668,Queenscoat,call,B,13:00,04/01/2012,45,103,
97442,Queenscoat,call,B,16:00,03/30/2010,71,135,
92461,Queenscoat,Song,B,08:45,07/03/2010,65,97,
78170,Queenscoat,call,B,17:00,05/10/2011,45,108,
78169,Queenscoat,"call, song",B,17:00,05/10/2011,41,108,
78168,Queenscoat,"call, song",B,17:00,05/10/2011,29,98,
78167,Queenscoat,song,B,16:00,05/09/2011,53,154,
40217,Queenscoat,call,B,07:30,10/30/2009,71,97,
30125,Queenscoat,Song,B,10:00,02/20/2009,55,142,
29603,Queenscoat,song,B,??:??,0/0/0000,56,93,
28986,Queenscoat,call,B,??:??,01/01/2009,63,156,
27019,Queenscoat,Song,B,??:??,0/0/0000,59,149,
25538,Queenscoat,song,B,07:00,07/02/2007,20,123,
406156,Queenscoat,call,C,??:??,11/20/2017,54,151,
401071,Queenscoat,call,C,??:??,11/23/2017,34,103,
393743,Queenscoat,call,C,10:00,10/16/2017,44,112,
393232,Queenscoat,call,C,10:03,11/04/2017,65,151,
386063,Queenscoat,call,C,11:09,09/09/2017,47,115,
385688,Queenscoat,call,C,11:09,09/09/2017,45,164,
371659,Queenscoat,call,C,09:00,05/13/2017,75,96,
369991,Queenscoat,song,C,16:00,05/13/2017,28,95,
367827,Queenscoat,call,C,18:30,05/05/2017,42,108,
367730,Queenscoat,call,C,12:30,04/29/2017,57,143,
336724,Queenscoat,call,C,09:41,09/18/2016,54,173,
323342,Queenscoat,call,C,19:14,06/12/2016,53,149,
320629,Queenscoat,song,C,07:30,05/07/2016,63,100,
320627,Queenscoat,song,C,07:30,05/07/2016,47,119,
320625,Queenscoat,call,C,06:30,05/07/2016,33,95,
316379,Queenscoat,call,C,12:30,05/01/2016,36,107,
316364,Queenscoat,song,C,09:45,05/01/2016,55,149,
310224,Queenscoat,call,C,11:15,02/23/2016,73,112,
307257,Queenscoat,call,C,10:00,03/13/2016,60,93,
307256,Queenscoat,call,C,10:00,03/13/2016,48,131,
300481,Queenscoat,call,C,10:00,12/03/2015,57,141,
293410,Queenscoat,call,C,??:??,11/29/2015,41,107,
293272,Queenscoat,call,C,10:00,10/20/2015,30,104,
292438,Queenscoat,call,C,??:??,11/14/2015,39,111,
285968,Queenscoat,song,C,11:30,05/24/2015,42,101,
282864,Queenscoat,call,C,07:36,12/24/2014,85,105,
282588,Queenscoat,call,C,09:00,09/06/2015,70,92,
265852,Queenscoat,"call, song",C,10:30,05/26/2015,47,101,
257187,Queenscoat,call,C,18:00,07/04/2015,47,99,
256921,Queenscoat,song,C,12:00,07/04/2015,70,98,
256833,Queenscoat,call,C,19:30,07/03/2015,66,93,
256601,Queenscoat,call,C,13:00,07/03/2015,48,160,
252267,Queenscoat,call,C,06:25,06/11/2015,56,151,
251813,Queenscoat,song,C,17:00,06/08/2015,55,104,
245821,Queenscoat,call,C,07:00,05/15/2015,38,110,
242006,Queenscoat,song,C,06:30,05/05/2015,60,147,
235137,Queenscoat,"call, song",C,13:30,04/05/2015,62,139,
232958,Queenscoat,"call, song",C,10:00,03/25/2015,32,149,
211664,Queenscoat,call,C,16:47,01/30/2015,55,152,
207265,Queenscoat,call,C,11:14,12/02/2014,47,100,
202787,Queenscoat,call,C,09:30,10/29/2014,55,149,
202514,Queenscoat,call,C,??:??,11/10/2014,52,106,
199659,Queenscoat,call,C,06:00,10/22/2014,74,97,
197350,Queenscoat,song,C,07:00,10/01/2014,36,95,
197349,Queenscoat,"call, song",C,07:00,10/01/2014,63,155,
193375,Queenscoat,call,C,09:00,08/22/2014,57,158,
191385,Queenscoat,song,C,06:30,05/15/2014,55,142,
191109,Queenscoat,call,C,13:00,05/18/2014,54,157,
190992,Queenscoat,song,C,06:30,05/07/2014,30,143,
190991,Queenscoat,song,C,06:30,05/07/2014,33,113,
170966,Queenscoat,song,C,??:??,03/16/2014,26,114,
168901,Queenscoat,call,C,12:00,08/05/2013,76,138,
166689,Queenscoat,call,C,15:59,12/27/2013,37,117,
149880,Queenscoat,call,C,08:00,10/05/2013,39,155,
128136,Queenscoat,call,C,08:00,03/31/2013,67,92,
127576,Queenscoat,call,C,18:30,09/25/2010,46,111,
126385,Queenscoat,call,C,16:54,01/13/2013,65,144,
109726,Queenscoat,call,C,07:04,08/25/2012,66,160,
75084,Queenscoat,call,C,16:45,03/03/2011,64,151,
61258,Queenscoat,call,C,07:07,07/30/2010,81,54,
44862,Queenscoat,call,C,??:??,01/14/2010,53,101,
26028,Queenscoat,call,C,??:??,10/20/2006,73,115,
20266,Queenscoat,call,C,??:??,02/01/2006,44,109,
388917,Queenscoat,call,D,??:??,10/07/2017,56,150,
348224,Queenscoat,call,D,10:30,12/25/2016,46,151,
307566,Queenscoat,call,D,10:00,03/18/2016,58,149,
307252,Queenscoat,call,D,10:00,03/13/2016,42,146,
297152,Queenscoat,call,D,??:??,12/05/2015,36,124,
294503,Queenscoat,call,D,08:22,10/05/2015,62,100,
202516,Queenscoat,call,D,??:??,11/10/2014,19,133,
202515,Queenscoat,call,D,??:??,11/10/2014,64,160,
185672,Queenscoat,call,D,10:30,07/06/2014,82,79,
138587,Queenscoat,call,D,14:30,05/11/2013,52,122,
138586,Queenscoat,call,D,14:30,05/11/2013,39,109,
26068,Queenscoat,call,D,17:35,09/07/2006,33,110,
367186,Queenscoat,call,E,09:00,03/05/2017,52,139,
310222,Queenscoat,call,E,10:20,02/23/2016,47,144,
282140,Queenscoat,call,E,??:??,06/17/2015,38,92,
340433,Bent-beak Riffraff,song,A,08:51,11/27/2003,64,161,
260894,Bent-beak Riffraff,song,A,??:??,07/01/2000,63,164,
258765,Bent-beak Riffraff,song,A,??:??,12/01/1995,54,78,
258764,Bent-beak Riffraff,song,A,??:??,03/01/1993,57,70,
221677,Bent-beak Riffraff,song,A,08:30,07/29/2009,78,144,
214770,Bent-beak Riffraff,song,A,07:17,02/20/2015,55,84,
123208,Bent-beak Riffraff,song,A,06:41,07/10/2011,35,153,17
112603,Bent-beak Riffraff,song,A,05:35,10/23/2012,69,148,
103178,Bent-beak Riffraff,Song,A,08:34,11/26/2003,68,176,
103177,Bent-beak Riffraff,Song,A,11:45,09/16/1999,65,84,
88452,Bent-beak Riffraff,song,A,??:??,09/29/2011,63,152,
88362,Bent-beak Riffraff,Song,A,??:??,09/10/2011,74,159,
81439,Bent-beak Riffraff,song,A,06:30,06/12/2011,64,160,
77030,Bent-beak Riffraff,Song,A,09:30,01/07/2011,64,156,
76077,Bent-beak Riffraff,song,A,06:20,04/08/2011,29,82,
69888,Bent-beak Riffraff,song,A,08:30,01/12/2011,48,72,
59214,Bent-beak Riffraff,song,A,??:??,07/07/2010,70,186,
42738,Bent-beak Riffraff,song,A,09:00,03/20/2008,64,101,
38495,Bent-beak Riffraff,song,A,13:50,08/23/2009,50,171,
35360,Bent-beak Riffraff,Song,A,07:50,06/05/2009,49,55,
30317,Bent-beak Riffraff,song,A,0am,02/06/2009,67,143,
27815,Bent-beak Riffraff,song,A,??:??,09/01/2006,52,88,
20422,Bent-beak Riffraff,call,A,08:00,08/29/2007,57,150,
2889,Bent-beak Riffraff,Song,A,07:23,06/09/1997,73,143,
2335,Bent-beak Riffraff,Song,A,??:??,03/09/1994,22,186,
401505,Bent-beak Riffraff,song,B,??:??,02/18/2014,50,151,
401504,Bent-beak Riffraff,song,B,??:??,02/18/2014,54,78,
394830,Bent-beak Riffraff,song,B,??:??,12/01/1994,64,83,
303601,Bent-beak Riffraff,song,B,07:00,02/02/2016,61,90,
275906,Bent-beak Riffraff,song,B,??:??,09/29/1995,70,174,
275905,Bent-beak Riffraff,song,B,08:30,03/16/1997,74,131,
270664,Bent-beak Riffraff,song,B,09:30,07/28/2010,67,80,
221678,Bent-beak Riffraff,song,B,09:00,06/29/1995,76,169,
212941,Bent-beak Riffraff,song,B,09:00,01/29/2015,46,176,
202124,Bent-beak Riffraff,song,B,08:30,11/25/2008,38,69,
198529,Bent-beak Riffraff,song,B,06:18,10/02/2014,62,96,
195113,Bent-beak Riffraff,song,B,??:??,06/20/2013,75,141,
194470,Bent-beak Riffraff,song,B,??:??,09/05/2011,35,82,
187721,Bent-beak Riffraff,song,B,06:00,06/20/2013,39,73,
171003,Bent-beak Riffraff,song,B,08:30,03/21/2014,46,135,
147433,Bent-beak Riffraff,song,B,10:00,09/04/2013,131,166,
118831,Bent-beak Riffraff,song,B,08:30,10/22/2011,60,81,
106265,Bent-beak Riffraff,song,B,07:59,06/28/2012,64,83,
103181,Bent-beak Riffraff,Song,B,08:04,04/10/2003,95,148,
87864,Bent-beak Riffraff,Song,B,05:33,09/30/2011,95,146,
84084,Bent-beak Riffraff,song,B,08:12,11/18/2010,35,89,
73461,Bent-beak Riffraff,song,B,06:00,08/14/2006,66,77,
73460,Bent-beak Riffraff,song,B,??:??,10/28/2007,39,154,
68023,Bent-beak Riffraff,song,B,??:??,05/10/2004,90,145,
63315,Bent-beak Riffraff,song,B,06:57,11/01/2002,46,138,
63314,Bent-beak Riffraff,song,B,??:??,09/11/2001,68,85,
63313,Bent-beak Riffraff,song,B,??:??,09/23/2001,91,152,
63312,Bent-beak Riffraff,call,B,??:??,08/18/2001,68,81,
54823,Bent-beak Riffraff,song,B,08:15,05/30/2010,32,149,
39720,Bent-beak Riffraff,song,B,08:30,07/29/2009,64,98,
37041,Bent-beak Riffraff,song,B,09:40,07/07/2009,78,153,
35359,Bent-beak Riffraff,Song,B,07:50,06/05/2009,54,80,
28249,Bent-beak Riffraff,song,B,08:00,07/26/2008,69,115,
13505,Bent-beak Riffraff,song,B,07:58,05/12/2007,57,168,
751,Bent-beak Riffraff,song,B,??:??,08/10/1996,69,169,
539,Bent-beak Riffraff,song,B,??:??,09/01/2001,56,68,
86,Bent-beak Riffraff,song,B,09:00,09/27/2003,38,107,
401388,Bent-beak Riffraff,song,C,09:37,11/23/2017,84,155,
247089,Bent-beak Riffraff,song,C,00:00,04/22/2004,64,93,
188528,Bent-beak Riffraff,song,C,07:30,07/20/2014,62,97,
116198,Bent-beak Riffraff,song,C,07:15,01/09/2012,48,91,
42724,Bent-beak Riffraff,bill-snapping,C,14:45,04/18/2008,48,84,
14774,Bent-beak Riffraff,call,C,06:57,07/30/2007,70,153,
9312,Bent-beak Riffraff,Song,C,??:??,02/12/1991,67,82,
216565,Bent-beak Riffraff,song,D,00:00,01/10/2006,84,83,
102830,Bent-beak Riffraff,call,D,??:??,04/01/2012,65,179,
94832,Bent-beak Riffraff,song,D,06:55,01/26/2011,66,179,
394329,Scrawny Jay,call,A,16:00,10/30/2017,78,158,
391621,Scrawny Jay,call,A,15:30,09/23/2017,62,160,
386997,Scrawny Jay,call,A,09:30,10/09/2006,50,80,
364750,Scrawny Jay,call,A,06:00,11/18/2016,62,93,
361126,Scrawny Jay,call,A,08:25,03/08/2017,64,78,
301354,Scrawny Jay,call,A,06:30,02/13/2012,31,87,
296527,Scrawny Jay,call,A,08:00,12/19/2015,58,166,
294708,Scrawny Jay,call,A,16:47,06/10/2015,61,80,
273024,Scrawny Jay,call,A,09:00,10/16/2013,63,83,
273023,Scrawny Jay,call,A,16:00,10/15/2013,58,95,
273022,Scrawny Jay,call,A,09:00,10/16/2013,62,160,
184571,Scrawny Jay,call,A,09:00,08/09/1992,52,65,
174636,Scrawny Jay,song,A,17:15,02/06/2012,57,94,
174625,Scrawny Jay,call,A,08:00,11/01/2012,51,151,
167331,Scrawny Jay,song,A,16:30,02/09/2014,55,153,
153850,Scrawny Jay,call,A,16:00,11/08/2013,56,78,
143351,Scrawny Jay,song,A,11:00,01/23/2013,63,168,
133623,Scrawny Jay,call,A,09:00,05/07/2013,43,59,
122405,Scrawny Jay,call,A,10:00,05/13/2012,71,181,18
108628,Scrawny Jay,call,A,14:34,12/18/2011,52,81,
78194,Scrawny Jay,song,A,10:00,05/17/2011,52,97,
78193,Scrawny Jay,song,A,10:00,05/17/2011,62,171,
78190,Scrawny Jay,call,A,11:00,05/17/2011,48,157,
78187,Scrawny Jay,call,A,11:00,05/17/2011,54,86,
51417,Scrawny Jay,song,A,06:56,04/26/2010,58,96,
46849,Scrawny Jay,call,A,??:??,0/0/0000,56,107,
46842,Scrawny Jay,call,A,09:45,04/14/2010,69,157,
32403,Scrawny Jay,call,A,16:30,02/22/2000,61,163,
32401,Scrawny Jay,call,A,08:45,02/05/2000,61,75,
32400,Scrawny Jay,call,A,09:45,02/04/2000,58,119,
24498,Scrawny Jay,call,A,??:??,06/07/2008,43,89,
13557,Scrawny Jay,call,A,08:00,03/19/2007,60,86,
2631,Scrawny Jay,call,A,08:00,02/20/1995,46,85,
2630,Scrawny Jay,call,A,08:00,02/20/1995,69,165,
1765,Scrawny Jay,call,A,17:30,12/27/1992,42,48,
376041,Scrawny Jay,call,B,08:00,05/26/2017,52,67,
366511,Scrawny Jay,call,B,17:00,12/13/2016,65,161,
364126,Scrawny Jay,call,B,18:00,11/04/2016,48,98,
337874,Scrawny Jay,call,B,10:30,05/02/2016,52,81,
299613,Scrawny Jay,call,B,07:00,07/22/2011,51,53,
299127,Scrawny Jay,"call, song",B,07:00,06/18/2012,70,156,
299064,Scrawny Jay,call,B,11:00,11/23/2011,49,75,
290417,Scrawny Jay,call,B,16:00,09/12/2015,77,151,
289907,Scrawny Jay,call,B,18:30,08/28/2015,53,85,
211414,Scrawny Jay,call,B,07:40,11/19/2002,80,179,
211413,Scrawny Jay,call,B,16:20,10/10/2013,57,80,
211412,Scrawny Jay,call,B,15:44,10/10/2013,60,85,
186204,Scrawny Jay,song,B,17:00,11/30/2010,59,90,
186203,Scrawny Jay,call,B,07:00,03/30/2011,48,78,
173444,Scrawny Jay,call,B,15:00,03/09/2013,70,140,
172131,Scrawny Jay,song,B,09:30,03/28/2014,59,96,
163418,Scrawny Jay,song,B,13:30,02/11/2011,73,156,
150371,Scrawny Jay,song,B,08:30,09/15/2011,59,162,
109332,Scrawny Jay,song,B,08:00,05/01/2005,33,82,
108035,Scrawny Jay,Call,B,0pm,02/08/2012,58,89,
82192,Scrawny Jay,Call,B,07:53,07/16/2004,60,159,
78192,Scrawny Jay,song,B,10:00,05/17/2011,58,159,
78191,Scrawny Jay,song,B,10:00,05/17/2011,61,97,
78189,Scrawny Jay,call,B,11:00,05/17/2011,65,155,
78188,Scrawny Jay,call,B,11:00,05/17/2011,71,138,
61218,Scrawny Jay,call,B,0am,08/18/2010,46,80,
60517,Scrawny Jay,song,B,??:??,12/16/1989,76,148,
55610,Scrawny Jay,song,B,??:??,11/22/2002,47,82,
51405,Scrawny Jay,song,B,??:??,09/30/2005,54,83,
51404,Scrawny Jay,song,B,??:??,02/07/2005,68,173,
45058,Scrawny Jay,call,B,10:50,12/26/2009,72,155,
32402,Scrawny Jay,call,B,17:30,02/21/2000,58,174,
18492,Scrawny Jay,call,B,0pm,03/13/2008,59,82,
15768,Scrawny Jay,call,B,06:50,08/05/2007,46,90,
14981,Scrawny Jay,call,B,10:30,11/19/2004,46,85,
14575,Scrawny Jay,call,B,10:00,07/22/2007,68,85,
14511,Scrawny Jay,call,B,10:10,07/09/2007,67,81,
13556,Scrawny Jay,call,B,11:00,03/29/2007,50,60,
10289,Scrawny Jay,song,B,??:??,0/0/0000,70,147,
4627,Scrawny Jay,Call,B,08:53,01/18/2005,51,181,
4625,Scrawny Jay,Call,B,08:50,01/18/2005,66,85,
273021,Scrawny Jay,call,C,09:00,10/16/2013,51,82,
180151,Scrawny Jay,call,C,08:00,05/19/2014,52,70,
157395,Scrawny Jay,song,C,09:00,06/22/2012,67,80,
110607,Scrawny Jay,call,C,10:00,07/24/2012,63,79,
63268,Scrawny Jay,call,C,05:54,05/31/2009,64,162,
56889,Scrawny Jay,call,C,??:??,04/14/2010,54,163,
56888,Scrawny Jay,call,C,??:??,04/14/2010,81,159,
13555,Scrawny Jay,?,C,08:00,03/17/2007,70,164,
13081,Scrawny Jay,call,C,10:30,04/29/2007,49,86,
8123,Scrawny Jay,call,C,16:20,07/14/2006,56,154,
5674,Scrawny Jay,Call,C,??:??,11/13/1992,50,81,
4626,Scrawny Jay,Call,C,08:53,01/18/2005,59,89,
2622,Scrawny Jay,call,C,10:15,02/19/1995,66,82,
195856,Scrawny Jay,call,D,??:??,10/10/2005,46,79,
315276,Scrawny Jay,call,E,08:30,04/12/2016,47,79,
378953,Vermillion Trillian,song,A,06:00,07/08/2017,119,178,
376223,Vermillion Trillian,song,A,09:00,06/16/2017,85,76,
367784,Vermillion Trillian,song,A,13:00,03/07/2017,110,150,
337449,Vermillion Trillian,call,A,07:40,08/16/2013,67,75,
337447,Vermillion Trillian,call,A,15:38,08/15/2013,92,148,
301392,Vermillion Trillian,call,A,12:00,11/04/2015,57,173,
180252,Vermillion Trillian,call,A,17:30,05/25/2014,93,151,
180249,Vermillion Trillian,call,A,17:30,05/25/2014,84,149,
179669,Vermillion Trillian,"call, song",A,07:15,05/25/2014,90,87,19
171698,Vermillion Trillian,song,A,07:30,03/30/2014,51,82,
167838,Vermillion Trillian,call,A,09:17,02/17/2014,104,156,
150395,Vermillion Trillian,call,A,07:30,10/12/2013,93,153,
139431,Vermillion Trillian,song,A,06:46,06/20/2013,90,153,
139430,Vermillion Trillian,"call, song",A,07:13,06/20/2013,52,81,
137538,Vermillion Trillian,song,A,08:27,06/01/2013,68,81,
70120,Vermillion Trillian,call,A,09:10,10/17/2010,37,173,
18392,Vermillion Trillian,song,A,11:13,03/09/2008,109,145,
18391,Vermillion Trillian,song,A,10:21,03/09/2008,88,147,
1374,Vermillion Trillian,song,A,??:??,06/18/2005,44,112,
397347,Vermillion Trillian,call,B,14:00,12/29/2017,64,128,
389354,Vermillion Trillian,song,B,10:30,04/14/2016,101,156,
373259,Vermillion Trillian,song,B,16:30,04/05/2017,90,154,
366477,Vermillion Trillian,song,B,06:43,04/26/2017,71,90,
353003,Vermillion Trillian,"call, song",B,07:38,03/22/2016,70,68,
350776,Vermillion Trillian,song,B,09:30,01/09/2017,97,148,
337448,Vermillion Trillian,call,B,08:02,08/16/2013,90,130,
324405,Vermillion Trillian,song,B,09:00,04/15/2013,66,83,
309652,Vermillion Trillian,song,B,09:00,03/22/2016,83,76,
304862,Vermillion Trillian,call,B,09:00,02/27/2016,79,81,
239357,Vermillion Trillian,song,B,02:30,05/01/2015,87,82,
229714,Vermillion Trillian,song,B,07:00,04/22/1999,83,156,
229713,Vermillion Trillian,song,B,09:00,04/06/2002,78,69,
229712,Vermillion Trillian,song,B,11:00,04/12/2003,90,152,
217747,Vermillion Trillian,call,B,09:30,01/24/2015,72,98,
210872,Vermillion Trillian,call,B,10:46,10/10/2014,74,86,
210869,Vermillion Trillian,call,B,09:46,10/08/2014,85,152,
210868,Vermillion Trillian,call,B,09:46,10/08/2014,48,83,
192277,Vermillion Trillian,call,B,09:00,06/03/2014,74,71,
183272,Vermillion Trillian,song,B,07:00,05/14/2014,60,111,
173985,Vermillion Trillian,song,B,17:00,03/06/2014,97,175,
171662,Vermillion Trillian,song,B,07:20,03/30/2014,87,156,
170554,Vermillion Trillian,song,B,07:45,03/21/2014,90,152,
169066,Vermillion Trillian,song,B,08:00,03/05/2014,81,87,
167835,Vermillion Trillian,call,B,09:17,02/17/2014,80,145,
154307,Vermillion Trillian,call,B,07:30,11/04/2013,82,153,
150394,Vermillion Trillian,call,B,07:30,10/12/2013,95,158,
145784,Vermillion Trillian,call,B,08:52,07/26/2013,89,151,
142361,Vermillion Trillian,?,B,16:30,07/11/2013,117,153,
141672,Vermillion Trillian,song,B,04:49,06/27/2013,51,87,
135101,Vermillion Trillian,song,B,??:??,04/30/1995,71,67,
134674,Vermillion Trillian,song,B,16:00,05/21/2013,82,144,
101242,Vermillion Trillian,song,B,07:15,05/15/2012,61,163,
97369,Vermillion Trillian,song,B,10:45,03/25/2012,72,79,
97355,Vermillion Trillian,song,B,09:30,03/25/2012,54,164,
79976,Vermillion Trillian,song,B,07:46,06/05/2011,68,82,
71559,Vermillion Trillian,call,B,09:45,02/09/2011,89,146,
58481,Vermillion Trillian,song,B,10:30,07/21/2010,81,78,
52426,Vermillion Trillian,song,B,08:00,03/23/2008,83,148,
389355,Vermillion Trillian,song,C,10:30,04/14/2016,64,77,
364447,Vermillion Trillian,"call, song",C,08:30,04/14/2017,90,174,
364446,Vermillion Trillian,"call, song",C,08:30,04/14/2017,97,151,
327481,Vermillion Trillian,song,C,19:00,07/14/2016,95,158,
325739,Vermillion Trillian,song,C,11:30,07/04/2016,91,160,
306353,Vermillion Trillian,song,C,10:00,02/28/2016,77,95,
287361,Vermillion Trillian,call,C,13:00,10/22/2015,103,152,
287358,Vermillion Trillian,call,C,13:00,10/22/2015,87,149,
283267,Vermillion Trillian,call,C,10:30,08/14/2015,96,163,
283266,Vermillion Trillian,call,C,10:30,08/14/2015,96,152,
283265,Vermillion Trillian,call,C,10:30,08/14/2015,92,160,
184520,Vermillion Trillian,song,C,17:00,06/30/2014,61,92,
144364,Vermillion Trillian,song,C,12:00,05/15/2011,95,156,
141673,Vermillion Trillian,call,C,14:30,01/02/2009,75,64,
100032,Vermillion Trillian,call,C,09:21,04/30/2012,101,122,
89162,Vermillion Trillian,call,C,07:30,10/05/2011,75,88,
52427,Vermillion Trillian,call,C,08:00,04/19/2009,88,151,
42461,Vermillion Trillian,call,C,09:00,06/04/2009,90,153,
17101,Vermillion Trillian,Song,C,??:??,06/07/2007,83,153,
16928,Vermillion Trillian,call,C,??:??,04/19/2007,50,77,
305167,Vermillion Trillian,call,D,16:30,02/28/2016,56,87,
305166,Vermillion Trillian,call,D,16:00,02/28/2016,86,144,
236287,Vermillion Trillian,song,D,17:10,04/12/2015,72,58,
236286,Vermillion Trillian,song,D,17:05,04/12/2015,40,103,
153963,Vermillion Trillian,call,D,14:35,11/05/2013,148,158,
17169,Vermillion Trillian,Call,D,??:??,07/18/2007,41,103,
